sysid,title,article_text,law_group,law_type
kris_จป003-1B-0001,พระราชบัญญัติจัดตั้งศาลปกครองนครสวรรค์ พ.ศ. 2555,"[12/4/2555] พระราชบัญญัติจัดตั้งศาลปกครองนครสวรรค์ พ.ศ. 2555
พระราชบัญญัติ จัดตั้งศาลปกครองนครสวรรค์ พ.ศ. ๒๕๕๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๓๐ มีนาคม พ.ศ. ๒๕๕๕ เป็นปีที่ ๖๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0035-1B-0001,พระราชบัญญัติจดหมายเหตุแห่งชาติ พ.ศ. 2556,"[13/3/2556] พระราชบัญญัติจดหมายเหตุแห่งชาติ พ.ศ. 2556
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๘ กุมภาพันธ์ พ.ศ. ๒๕๕๖ เป็นปีที่ ๖๘ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ปร",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0015-1B-0001,พระราชบัญญัติจัดรูปที่ดินเพื่อเกษตรกรรม พ.ศ. 2558,"[2/3/2558] พระราชบัญญัติจัดรูปที่ดินเพื่อเกษตรกรรม พ.ศ. 2558
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๕ กุมภาพันธ์ พ.ศ. ๒๕๕๘ เป็นปีที่ ๗๐ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ปร",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0038-1B-0001,พระราชบัญญัติจัดตั้งศาลอุทธรณ์คดีชำนัญพิเศษ พ.ศ. 2558,"[14/12/2558] พระราชบัญญัติจัดตั้งศาลอุทธรณ์คดีชำนัญพิเศษ พ.ศ. 2558
พระราชบัญญัติ จัดตั้งศาลอุทธรณ์คดีชำนัญพิเศษ พ.ศ. ๒๕๕๘ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๔ ธันวาคม พ.ศ. ๒๕๕๘ เป็นปีที่ ๗๐ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ใ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0039-1B-0001,พระราชบัญญัติจัดตั้งศาลอาญาคดีทุจริตและประพฤติมิชอบ พ.ศ. 2559,"[16/8/2559] พระราชบัญญัติจัดตั้งศาลอาญาคดีทุจริตและประพฤติมิชอบ พ.ศ. 2559
พระราชบัญญัติ จัดตั้งศาลอาญาคดีทุจริตและประพฤติมิชอบ พ.ศ. ๒๕๕๙ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๐ สิงหาคม พ.ศ. ๒๕๕๙ เป็นปีที่ ๗๑ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปร",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0012-1B-0001,พระราชบัญญัติจัดระเบียบทรัพย์สินฝ่ายพระมหากษัตริย์ พ.ศ. 2560 (ยกเลิก),"[16/7/2560] พระราชบัญญัติจัดระเบียบทรัพย์สินฝ่ายพระมหากษัตริย์ พ.ศ. 2560 (ยกเลิก)
พระราชบัญญัติ จัดระเบียบทรัพย์สินฝ่ายพระมหากษัตริย์ พ.ศ. ๒๕๖๐ (ยกเลิก) สมเด็จพระเจ้าอยู่หัวมหาวชิราลงกรณ บดินทรเทพยวรางกูร ให้ไว้ ณ วันที่ ๑๔ กรกฎาคม พ.ศ. ๒๕๖๐ เป็นปีที่ ๒ ในรัชกาลปัจจุบัน สมเด็จพระเจ้าอยู่หัวม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0040-1B-0001,พระราชบัญญัติจัดระเบียบทรัพย์สินพระมหากษัตริย์ พ.ศ. 2561,"[3/11/2561] พระราชบัญญัติจัดระเบียบทรัพย์สินพระมหากษัตริย์ พ.ศ. 2561
พระราชบัญญัติ จัดระเบียบทรัพย์สินพระมหากษัตริย์ พ.ศ. ๒๕๖๑ พระราชบัญญัติจัดระเบียบทรัพย์สินพระมหากษัตริย์(ฉบับที่ ๒) พ.ศ. ๒๕๖๘ สมเด็จพระเจ้าอยู่หัวมหาวชิราลงกรณ บดินทรเทพยวรางกูร ให้ไว้ ณ วันที่ ๒ พฤศจิกายน พ.ศ.",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0041-1B-0001,พระราชบัญญัติจัดตั้งศาลแพ่งตลิ่งชัน ศาลแพ่งพระโขนง ศาลแพ่งมีนบุรี ศาลอาญาตลิ่งชัน ศาลอาญาพระโขนง และศาลอาญามีนบุรี พ.ศ. 2562,"[20/3/2562] พระราชบัญญัติจัดตั้งศาลแพ่งตลิ่งชัน ศาลแพ่งพระโขนง ศาลแพ่งมีนบุรี ศาลอาญาตลิ่งชัน ศาลอาญาพระโขนง และศาลอาญามีนบุรี พ.ศ. 2562
พระราชบัญญัติ จัดตั้งศาลแพ่งตลิ่งชัน ศาลแพ่งพระโขนง ศาลแพ่งมีนบุรี ศาลอาญาตลิ่งชัน ศาลอาญาพระโขนง และศาลอาญามีนบุรี พ.ศ. ๒๕๖๒ สมเด็จพระเจ้าอยู่หัวมหาวชิราลงกรณ บดินทรเทพยวรางกูร ให้ไว้ ณ วันที่ ๑๗ มีนาคม พ.ศ. ๒",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0042-1B-0001,พระราชบัญญัติเจ้าพนักงานตำรวจศาล พ.ศ. 2562,"[16/4/2562] พระราชบัญญัติเจ้าพนักงานตำรวจศาล พ.ศ. 2562
พระราชบัญญัติ เจ้าพนักงานตำรวจศาล พ.ศ. ๒๕๖๒ สมเด็จพระเจ้าอยู่หัวมหาวชิราลงกรณ บดินทรเทพยวรางกูร ให้ไว้ ณ วันที่ ๑๕ เมษายน พ.ศ. ๒๕๖๒ เป็นปีที่ ๔ ในรัชกาลปัจจุบัน สมเด็จพระเจ้าอยู่หัวมหาวชิราลงกรณ บดินทรเทพยวรางก",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0043-1B-0001,พระราชบัญญัติจัดระเบียบการจอดรถในเขตองค์กรปกครองส่วนท้องถิ่น พ.ศ. 2562,"[22/5/2562] พระราชบัญญัติจัดระเบียบการจอดรถในเขตองค์กรปกครองส่วนท้องถิ่น พ.ศ. 2562
พระราชบัญญัติ จัดระเบียบการจอดรถในเขตองค์กรปกครองส่วนท้องถิ่น พ.ศ. ๒๕๖๒ พระบาทสมเด็จพระปรเมนทรรามาธิบดีศรีสินทรมหาวชิราลงกรณ พระวชิรเกล้าเจ้าอยู่หัว ให้ไว้ ณ วันที่ ๑๙ พฤษภาคม พ.ศ. ๒๕๖๒ เป็นปีที่ ๔ ในรัชกาลปัจจ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_จ0016-1B-0002,พระราชบัญญัติจัดวางการรถไฟและทางหลวง พระพุทธศักราช 2464,"[27/8/2464] พระราชบัญญัติจัดวางการรถไฟและทางหลวง พระพุทธศักราช 2464
พระราชบัญญัติว่าด้วยการเวนคืนอสังหาริมทรัพย์ พุทธศักราช ๒๔๗๗ มีพระบรมราชโองการ ในพระบาทสมเด็จพระรามาธิบดีศรีสินทรมหาวชิราวุธ พระมงกุฎเกล้าเจ้าอยู่หัว ดำรัสเหนือเกล้าฯ ให้ประกาศให้ทราบทั่วกันว่า ด้วยมีเหตุสมควรท",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0002-1B-0001,พระราชบัญญัติใช้ตราแผ่นดิน รัตนโกสินทรศก 108,"[28/4/2432] พระราชบัญญัติใช้ตราแผ่นดิน รัตนโกสินทรศก 108
พระราชบัญญัติ ใช้ตราแผ่นดิน ร.ศ. ๑๐๘ มีพระบรมราชโองการโปรดเกล้าฯ ดำรัสสั่งว่า ด้วยทรงพระราชดำริว่า พระราชลัญจกรสำหรับแผ่นดินมีอยู่หลายชนิด แต่ที่คงใช้อยู่นั้น คือพระราชลัญจกรไอยราพตและพระครุฑพ่าห์ และมีพระราชลั",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0006-1C-0001,พระราชกำหนดชั้นยศเสนอความชอบสำหรับพระราชทานเครื่องราชอิศริยาภรณ์ ช้างเผือกแลมงกุฎสยาม (พระพุทธศักราช 2459),"[7/5/2459] พระราชกำหนดชั้นยศเสนอความชอบสำหรับพระราชทานเครื่องราชอิศริยาภรณ์ ช้างเผือกแลมงกุฎสยาม (พระพุทธศักราช 2459)
พระราชกำหนดชั้นยศ เสนอความชอบสำหรับพระราชทานเครื่องราชอิสริยาภรณ์ ช้างเผือกและมงกุฎสยาม พ.ศ. ๒๔๕๙ มีพระบรมราชโองการ ในพระบาทสมเด็จพระปรเมนทรมหาวชิราวุธ พระมงกุฎเกล้าเจ้าอยู่หัว ดำรัสเหนือเกล้าฯ ให้ประกาศทราบทั่",กฎหมายทั่วไป,พระราชกำหนด
kris_ยล178-1B-0001,พระราชบัญญัติช่วยอาชีพและวิชาชีพ พุทธศักราช 2484 (ยกเลิก),"[11/9/2484] พระราชบัญญัติช่วยอาชีพและวิชาชีพ พุทธศักราช 2484 (ยกเลิก)
พระราชบัญญัติ ช่วยอาชีพและวิชาชีพ พุทธศักราช ๒๔๘๔ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0001-1B-0001,พระราชบัญญัติชื่อบุคคล พ.ศ. 2505,"[23/11/2505] พระราชบัญญัติชื่อบุคคล พ.ศ. 2505
คำวินิจฉัยศาลรัฐธรรมนูญที่ ๒๑/๒๕๔๖ เรื่อง ผู้ตรวจการแผ่นดินของรัฐสภาขอให้ศาลรัฐธรรมนูญพิจารณาวินิจฉัยตามรัฐธรรมนูญมาตรา ๑๙๘ กรณีพระราชบัญญัติชื่อบุคคล พ.ศ. ๒๕๐๕ มาตรา ๑๒ มีปัญหาเกี่ยวกับความชอบด้วยรัฐธรรมนูญ พร",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0005-1B-0001,พระราชบัญญัติช่างรังวัดเอกชน พ.ศ. 2535,"[4/3/2535] พระราชบัญญัติช่างรังวัดเอกชน พ.ศ. 2535
พระราชบัญญัติ ช่างรังวัดเอกชน พ.ศ. ๒๕๓๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๕ กุมภาพันธ์ พ.ศ. ๒๕๓๕ เป็นปีที่ ๔๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0004-1B-0001,พระราชบัญญัติเชื้อโรคและพิษจากสัตว์ พ.ศ. 2558,"[26/8/2558] พระราชบัญญัติเชื้อโรคและพิษจากสัตว์ พ.ศ. 2558
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๐ สิงหาคม พ.ศ. ๒๕๕๘ เป็นปีที่ ๗๐ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกา",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ช0003-1B-0001,พระราชบัญญัติชดเชยค่าภาษีอากรสินค้าส่งออกที่ผลิตในราชอาณาจักร พ.ศ. 2524,"[11/2/2560] พระราชบัญญัติชดเชยค่าภาษีอากรสินค้าส่งออกที่ผลิตในราชอาณาจักร พ.ศ. 2524
พระราชบัญญัติแก้ไขเพิ่มเติมบทบัญญัติแห่งกฎหมายที่เกี่ยวกับความรับผิดในทางอาญาของผู้แทนนิติบุคคล พ.ศ. ๒๕๖๐ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๙ สิงหาคม พ.ศ. ๒๕๒๔ เป็นปีที่ ๓๖ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ด0001-1B-0001,พระราชบัญญัติดอกเบี้ยเงินให้กู้ยืมของสถาบันการเงิน พ.ศ. 2523,"[10/1/2523] พระราชบัญญัติดอกเบี้ยเงินให้กู้ยืมของสถาบันการเงิน พ.ศ. 2523
พระราชบัญญัติ ดอกเบี้ยเงินให้กู้ยืมของสถาบันการเงิน พ.ศ. ๒๕๒๓ พระราชบัญญัติดอกเบี้ยเงินให้กู้ยืมของสถาบันการเงิน (ฉบับที่ ๒) พ.ศ. ๒๕๒๔ พระราชบัญญัติดอกเบี้ยเงินให้กู้ยืมของสถาบันการเงิน (ฉบับที่ ๓) พ.ศ. ๒๕๓๕ ภู",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ต0002-1B-0001,พระราชบัญญัติตามช้าง รัตนโกสินทรศก 127 (ยกเลิก),"[17/1/2451] พระราชบัญญัติตามช้าง รัตนโกสินทรศก 127 (ยกเลิก)
พระราชบัญญัติ ตามช้าง รัตนโกสินทรศก ๑๒๗ (ยกเลิก) มีพระบรมราชโองการในพระบาทสมเด็จพระปรมินทรมหาจุฬาลงกรณ์ พระจุลจอมเกล้าเจ้าอยู่หัว ดำรัสเหนือเกล้าฯ ว่า พระราชบัญญัติสัตว์พาหนะและกฎข้อบังคับต่าง ๆ อันได้ตั้งไว้เพ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ต0001-1B-0003,พระราชบัญญัติตั๋วเงินคลัง พุทธศักราช 2487 (ยกเลิก),"[10/9/2487] พระราชบัญญัติตั๋วเงินคลัง พุทธศักราช 2487 (ยกเลิก)
พระราชบัญญัติ ตั๋วเงินคลัง พุทธศักราช ๒๔๘๗ (ยกเลิก) ในพระปรมาภิไธยสมเด็จพระเจ้าอยู่หัวอานันทมหิดล ผู้สำเร็จราชการแทนพระองค์ (ตามประกาศประธานสภาผู้แทนราษฎร ลงวันที่ ๑ สิงหาคม พุทธศักราช ๒๔๘๗) ปรีดี พนมยงค์ ตราไว",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ001-1B-0001,พระราชบัญญัติจัดตั้งจังหวัดสมุทรปราการ จังหวัดนนทบุรี จังหวัดสมุทรสาครและจังหวัดนครนายก พุทธศักราช 2489,"[9/5/2489] พระราชบัญญัติจัดตั้งจังหวัดสมุทรปราการ จังหวัดนนทบุรี จังหวัดสมุทรสาครและจังหวัดนครนายก พุทธศักราช 2489
พระราชบัญญัติ จัดตั้งจังหวัดสมุทรปราการ จังหวัดนนทบุรี จังหวัดสมุทรสาครและจังหวัดนครนายก พุทธศักราช ๒๔๘๙ อานันทมหิดล ตราไว้ ณ วันที่ ๘ พฤษภาคม พุทธศักราช ๒๔๘๙ เป็นปีที่ ๑๓ ในรัชกาลปัจจุบัน สมเด็จพระเจ้าอยู่หัวอ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ002-1B-0001,พระราชบัญญัติจัดตั้งจังหวัดกาฬสินธุ์ พ.ศ. 2490,"[12/8/2490] พระราชบัญญัติจัดตั้งจังหวัดกาฬสินธุ์ พ.ศ. 2490
พระราชบัญญัติ จัดตั้งจังหวัดกาฬสินธุ์ พ.ศ. ๒๔๙๐ ในพระปรมาภิไธยสมเด็จพระเจ้าอยู่หัวภูมิพลอดุลยเดช คณะผู้สำเร็จราชการแทนพระองค์ รังสิต กรมขุนชัยนาทนเรนทร พระยามานวราชเสวี ให้ไว้ ณ วันที่ ๗ สิงหาคม พ.ศ. ๒๔๙๐ เป็นป",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล127-1B-0001,พระราชบัญญัติตลาดหลักทรัพย์แห่งประเทศไทย พ.ศ. 2517 (ยกเลิก),"[20/5/2517] พระราชบัญญัติตลาดหลักทรัพย์แห่งประเทศไทย พ.ศ. 2517 (ยกเลิก)
พระราชบัญญัติ ตลาดหลักทรัพย์แห่งประเทศไทย พ.ศ. ๒๕๑๗ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ003-1B-0001,พระราชบัญญัติตั้งจังหวัดพะเยา พ.ศ. 2520,"[28/7/2520] พระราชบัญญัติตั้งจังหวัดพะเยา พ.ศ. 2520
พระราชบัญญัติ ตั้งจังหวัดพะเยา พ.ศ. ๒๕๒๐ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๓ กรกฎาคม พ.ศ. ๒๕๒๐ เป็นปีที่ ๓๒ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า โ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ004-1B-0001,พระราชบัญญัติตั้งจังหวัดมุกดาหาร พ.ศ. 2525,"[27/8/2525] พระราชบัญญัติตั้งจังหวัดมุกดาหาร พ.ศ. 2525
พระราชบัญญัติ ตั้งจังหวัดมุกดาหาร พ.ศ. ๒๕๒๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๙ สิงหาคม พ.ศ. ๒๕๒๕ เป็นปีที่ ๓๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ006-1B-0001,พระราชบัญญัติตั้งจังหวัดหนองบัวลำภู พ.ศ. 2536,"[2/9/2536] พระราชบัญญัติตั้งจังหวัดหนองบัวลำภู พ.ศ. 2536
พระราชบัญญัติ ตั้งจังหวัดหนองบัวลำภู พ.ศ. ๒๕๓๖ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๗ สิงหาคม พ.ศ. ๒๕๓๖ เป็นปีที่ ๔๘ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกา",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ007-1B-0001,พระราชบัญญัติตั้งจังหวัดสระแก้ว พ.ศ. 2536,"[2/9/2536] พระราชบัญญัติตั้งจังหวัดสระแก้ว พ.ศ. 2536
พระราชบัญญัติ ตั้งจังหวัดสระแก้ว พ.ศ. ๒๕๓๖ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๗ สิงหาคม พ.ศ. ๒๕๓๖ เป็นปีที่ ๔๘ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ005-1B-0001,พระราชบัญญัติตั้งจังหวัดอำนาจเจริญ พ.ศ. 2536,"[2/9/2536] พระราชบัญญัติตั้งจังหวัดอำนาจเจริญ พ.ศ. 2536
พระราชบัญญัติ ตั้งจังหวัดอำนาจเจริญ พ.ศ. ๒๕๓๖ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๗ สิงหาคม พ.ศ. ๒๕๓๖ เป็นปีที่ ๔๘ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ต0003-1B-0001,พระราชบัญญัติตำรวจแห่งชาติ พ.ศ. 2547 (ยกเลิก),"[14/2/2547] พระราชบัญญัติตำรวจแห่งชาติ พ.ศ. 2547 (ยกเลิก)
คำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติที่ ๗/๒๕๖๐ เรื่อง การปรับปรุงระบบการพิจารณาแต่งตั้งข้าราชการตำรวจ พระราชบัญญัติตำรวจแห่งชาติ (ฉบับที่ ๒) พ.ศ. ๒๕๕๔ พระราชบัญญัติตำรวจแห่งชาติ (ฉบับที่ ๓) พ.ศ. ๒๕๕๘ พระราชบัญญ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ตจ008-1B-0001,พระราชบัญญัติตั้งจังหวัดบึงกาฬ พ.ศ. 2554,"[22/3/2554] พระราชบัญญัติตั้งจังหวัดบึงกาฬ พ.ศ. 2554
พระราชบัญญัติ ตั้งจังหวัดบึงกาฬ พ.ศ. ๒๕๕๔ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๑ มีนาคม พ.ศ. ๒๕๕๔ เป็นปีที่ ๖๖ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า โ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ต0004-1B-0002,พระราชบัญญัติตำรวจแห่งชาติ พ.ศ. 2565,"[16/10/2565] พระราชบัญญัติตำรวจแห่งชาติ พ.ศ. 2565
พระราชบัญญัติ ตำรวจแห่งชาติ พ.ศ. ๒๕๖๕ พระบาทสมเด็จพระปรเมนทรรามาธิบดีศรีสินทรมหาวชิราลงกรณ พระวชิรเกล้าเจ้าอยู่หัว ให้ไว้ ณ วันที่ ๑๑ ตุลาคม พ.ศ. ๒๕๖๕ เป็นปีที่ ๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรเมนทรรามาธิบด",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ถ0001-1C-0001,พระราชกำหนดถอนคืนเหรียญกษาปณ์ชนิดทองขาว ราคาห้าบาท ลักษณะเก้าเหลี่ยม พ.ศ. 2521,"[19/10/2521] พระราชกำหนดถอนคืนเหรียญกษาปณ์ชนิดทองขาว ราคาห้าบาท ลักษณะเก้าเหลี่ยม พ.ศ. 2521
ประกาศสำนักนายกรัฐมนตรี เรื่อง การอนุมัติพระราชกำหนดถอนคืนเหรียญกษาปณ์ชนิดทองขาว ราคาห้าบาท ลักษณะเก้าเหลี่ยม พ.ศ. ๒๕๒๑ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๙ ตุลาคม พ.ศ. ๒๕๒๑ เป็นปีที่ ๓๓ ในรัชกาลปัจจุบัน พระบ",กฎหมายทั่วไป,พระราชกำหนด
kris_ท0007-1B-0001,พระราชบัญญัติทางหลวงที่ได้รับสัมปทาน พุทธศักราช 2473 (ยกเลิก),"[20/7/2473] พระราชบัญญัติทางหลวงที่ได้รับสัมปทาน พุทธศักราช 2473 (ยกเลิก)
พระราชบัญญัติ ทางหลวงที่ได้รับสัมปทาน พุทธศักราช ๒๔๗๓ (ยกเลิก) พระบาทสมเด็จพระปรมินทรมหาประชาธิปก พระปกเกล้าเจ้าอยู่หัว มีพระบรมราชโองการดำรัสเหนือเกล้าฯ สั่งว่า โดยที่ทรงพระราชดำริเห็นสมควรอนุญาตให้เอกชนสร้างแ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ท0004-1B-0001,พระราชบัญญัติโทรเลขและโทรศัพท์ พุทธศักราช 2477 (ยกเลิก),"[28/10/2477] พระราชบัญญัติโทรเลขและโทรศัพท์ พุทธศักราช 2477 (ยกเลิก)
พระราชบัญญัติโทรเลขและโทรศัพท์ (ฉบับที่ ๒) พ.ศ. ๒๕๑๗ นริศรานุวัดติวงศ์ ผู้สำเร็จราชการแทนพระองค์ (ตามพระราชกฤษฎีกาลงวันที่ ๑๑ มกราคม พ.ศ. ๒๔๗๖) พระบาทสมเด็จพระปรมินทรมหาประชาธิปก พระปกเกล้าเจ้าอยู่หัว มีพระบรมร",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล201-1B-0001,พระราชบัญญัติทะเบียนพาณิชย์ พุทธศักราช 2479 (ยกเลิก),"[29/11/2479] พระราชบัญญัติทะเบียนพาณิชย์ พุทธศักราช 2479 (ยกเลิก)
พระราชบัญญัติ ทะเบียนพาณิชย์ พุทธศักราช ๒๔๗๙ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล164-1B-0001,พระราชบัญญัติเทศบาล พุทธศักราช 2481 (ยกเลิก),"[1/4/2481] พระราชบัญญัติเทศบาล พุทธศักราช 2481 (ยกเลิก)
พระราชบัญญัติ เทศบาล พุทธศักราช ๒๔๘๑ (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล047-1B-0003,พระราชบัญญัติทางหลวง พุทธศักราช 2482 (ยกเลิก),"[13/11/2482] พระราชบัญญัติทางหลวง พุทธศักราช 2482 (ยกเลิก)
พระราชบัญญัติทางหลวง พุทธศักราช ๒๔๘๒ (ยกเลิก) พระราชบัญญัติทางหลวง (ฉบับที่ ๒) พ.ศ. ๒๔๙๗ ในพระปรมาภิไธยสมเด็จพระเจ้าอยู่หัวอานันทมหิดล คณะผู้สำเร็จราชการแทนพระองค์ (ตามประกาศประธานสภาผู้แทนราษฎร ลงวันที่ ๔ สิงห",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล107-1B-0001,พระราชบัญญัติเทสบาล พุทธสักราช 2486 (ยกเลิก),"[25/2/2486] พระราชบัญญัติเทสบาล พุทธสักราช 2486 (ยกเลิก)
พระราชบัญญัติเทสบาลพุทธสักราช ๒๔๘๖ (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล165-1B-0002,พระราชบัญญัติที่ดินในส่วนที่เกี่ยวกับคนต่างด้าว พุทธศักราช 2486 (ยกเลิก),"[7/9/2486] พระราชบัญญัติที่ดินในส่วนที่เกี่ยวกับคนต่างด้าว พุทธศักราช 2486 (ยกเลิก)
พระราชบัญญัติ ที่ดินในส่วนที่เกี่ยวกับคนต่างด้าว พุทธศักราช ๒๔๘๖ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
